client_id,age,anciennete_mois,score_credit,type_compte,pays_residence,limite_credit,alertes_precedentes
40,68,147,639,standard,MA,5000,1
580,29,115,620,standard,FR,20000,0
5399,67,7,649,standard,MA,10000,0
5902,44,237,754,standard,ES,5000,0
10719,49,18,610,standard,MA,10000,1
9190,44,221,376,standard,DE,10000,0
11568,40,210,681,standard,FR,10000,0
9862,62,115,558,premium,FR,5000,0
2159,41,65,680,standard,MA,20000,0
154,25,143,664,pro,ES,10000,1
2146,64,87,782,premium,FR,10000,0
10073,24,59,312,premium,FR,5000,0
5889,29,146,705,standard,MA,10000,0
1944,48,121,846,standard,FR,20000,0
4754,64,237,553,standard,GB,20000,1
645,73,203,329,standard,FR,5000,1
6908,39,129,681,standard,MA,5000,0
1209,31,74,524,standard,DE,10000,0
467,24,229,563,standard,MA,5000,0
11242,59,223,477,premium,MA,5000,0
14096,21,45,549,standard,MA,10000,0
8707,19,165,315,pro,ES,10000,0
518,27,149,348,standard,FR,5000,1
759,54,77,554,premium,MA,10000,1
3331,39,150,846,standard,MA,10000,1
5315,27,37,837,premium,FR,10000,0
13486,27,40,830,premium,MA,5000,2
6339,67,237,847,pro,MA,10000,0
5696,50,38,373,standard,MA,10000,1
5389,65,197,794,standard,MA,20000,0
5992,65,200,301,standard,FR,10000,0
14631,27,125,786,premium,FR,10000,0
4092,57,166,419,premium,DE,10000,0
8648,35,16,688,pro,MA,5000,1
13221,70,166,354,premium,MA,10000,0
3391,46,9,654,standard,FR,10000,0
5512,58,111,466,standard,MA,10000,1
4026,21,205,556,standard,MA,5000,0
10909,72,193,772,pro,MA,5000,0
2780,70,170,681,standard,ES,10000,1
406,63,139,796,pro,MA,20000,0
6565,51,88,620,standard,ES,5000,0
13443,20,192,550,premium,ES,20000,0
7316,56,193,415,premium,MA,5000,0
14997,74,173,827,premium,MA,10000,0
2082,62,214,371,standard,MA,10000,0
2800,60,96,744,standard,ES,10000,1
10235,69,159,359,standard,FR,20000,0
8828,68,162,423,premium,MA,5000,0
11050,27,65,517,standard,DE,10000,1
4776,33,130,721,pro,MA,5000,0
10143,37,106,451,premium,MA,10000,0
13387,28,102,694,standard,FR,10000,0
1976,37,142,575,standard,DE,20000,1
4990,26,115,480,standard,MA,20000,1
7178,37,129,805,standard,MA,10000,0
14145,61,106,847,standard,MA,20000,0
1041,69,7,529,standard,MA,5000,0
4457,60,38,626,standard,FR,50000,1
10668,24,176,343,standard,MA,5000,0
3699,69,50,486,standard,MA,5000,1
4223,59,62,596,standard,ES,20000,0
6232,63,99,710,standard,DE,5000,0
1888,47,237,626,standard,GB,10000,0
352,39,207,592,premium,ES,10000,0
184,40,89,762,standard,FR,10000,0
11741,53,2,732,pro,MA,20000,2
3370,70,171,717,standard,MA,10000,0
13600,66,51,627,standard,MA,10000,0
13037,39,118,375,standard,MA,20000,1
4639,39,199,752,standard,DE,20000,1
7370,42,138,789,premium,ES,10000,0
8113,19,180,560,standard,FR,10000,1
6774,20,219,542,pro,FR,10000,1
12588,29,103,783,premium,MA,5000,1
12651,47,111,775,standard,DE,10000,0
12716,33,236,834,standard,MA,5000,1
1218,24,120,472,standard,DE,10000,1
14656,42,196,755,standard,MA,10000,0
2640,50,124,500,standard,ES,5000,0
6369,41,75,337,standard,MA,5000,0
6734,66,148,500,standard,GB,10000,0
3849,44,139,385,standard,MA,5000,0
8294,63,232,594,standard,MA,50000,1
348,26,181,443,standard,MA,20000,0
11892,28,77,714,standard,MA,5000,0
9482,66,18,826,pro,FR,5000,0
5788,60,52,722,standard,MA,20000,0
1450,61,188,312,pro,MA,20000,0
6522,71,54,796,premium,MA,5000,0
9781,26,195,409,premium,FR,5000,1
9027,51,127,352,premium,DE,10000,0
12476,68,142,709,standard,DE,5000,0
10372,21,171,528,premium,MA,10000,0
14445,69,129,751,standard,MA,20000,0
5261,72,123,517,premium,MA,20000,0
6236,25,202,848,standard,MA,5000,0
8455,63,148,420,standard,MA,5000,0
7970,68,231,585,pro,MA,20000,1
5317,46,157,463,standard,FR,5000,1
9045,29,66,548,standard,MA,20000,0
5698,26,39,577,standard,MA,5000,0
14277,21,144,812,standard,FR,10000,2
10026,33,158,687,premium,MA,10000,0
8824,72,195,658,standard,MA,50000,0
11230,37,45,432,standard,GB,5000,1
7751,45,116,808,standard,FR,10000,0
990,27,150,607,standard,ES,10000,0
3998,72,176,644,premium,DE,20000,0
8066,65,65,337,standard,MA,10000,0
10790,44,157,419,premium,FR,10000,1
10726,24,101,760,premium,MA,5000,1
6182,71,13,340,pro,MA,20000,0
263,24,219,308,standard,ES,20000,1
2893,60,3,588,premium,MA,5000,0
3181,72,161,470,standard,DE,5000,1
13861,52,205,783,standard,MA,5000,0
2865,51,184,537,standard,MA,20000,0
8757,46,64,771,standard,ES,10000,1
5307,30,144,352,standard,FR,20000,1
8747,42,187,398,standard,FR,5000,0
14479,41,198,378,standard,DE,5000,1
221,36,24,804,premium,MA,20000,1
6055,53,224,319,premium,MA,10000,0
7581,68,52,783,premium,MA,20000,0
10798,21,142,787,standard,FR,5000,1
2419,29,136,379,premium,MA,5000,0
9573,49,25,566,standard,MA,10000,0
6362,73,108,477,standard,MA,20000,0
5956,63,55,736,premium,MA,5000,1
10161,38,120,424,pro,FR,5000,0
7099,39,92,721,standard,MA,10000,0
9587,55,207,440,standard,MA,20000,0
1930,61,105,576,premium,FR,50000,0
11053,73,40,678,premium,MA,5000,0
11951,49,66,708,pro,MA,10000,0
2955,25,52,814,pro,MA,10000,0
6130,54,14,762,pro,MA,5000,0
11380,41,87,662,standard,MA,5000,0
13403,64,161,380,standard,ES,50000,0
3066,74,134,468,pro,DE,5000,1
2244,47,190,664,standard,MA,20000,0
10036,45,221,328,standard,MA,10000,0
8635,29,144,752,premium,MA,10000,0
11843,61,1,690,premium,FR,5000,1
785,49,211,669,standard,MA,10000,0
10491,63,3,729,standard,MA,5000,0
5520,65,181,610,standard,MA,20000,0
10263,70,169,436,standard,FR,5000,1
14889,40,207,553,standard,ES,50000,0
9478,20,1,572,premium,ES,5000,0
4520,28,48,492,standard,GB,20000,1
8955,44,120,551,standard,MA,10000,1
8269,44,70,501,premium,FR,5000,1
8316,72,32,560,standard,ES,5000,1
4757,18,56,760,standard,MA,10000,0
7898,21,220,621,standard,FR,10000,1
9153,35,37,662,premium,FR,5000,0
13766,34,55,417,premium,MA,5000,0
3247,27,210,769,premium,MA,10000,0
10320,29,6,683,standard,MA,20000,1
8702,53,17,613,premium,MA,5000,0
14208,55,208,833,premium,MA,5000,0
10701,23,105,519,standard,FR,10000,1
2674,59,235,443,standard,MA,5000,0
6619,54,168,827,premium,MA,5000,0
136,23,216,503,premium,FR,20000,0
5528,52,19,757,standard,FR,5000,0
12747,20,225,501,premium,GB,5000,0
14886,69,160,328,standard,ES,10000,0
8848,60,185,826,standard,MA,20000,0
5548,61,191,509,standard,MA,5000,0
3566,62,90,452,standard,ES,20000,1
9364,65,182,526,standard,DE,10000,0
14194,45,22,563,standard,MA,5000,1
14726,55,225,705,premium,FR,5000,0
12677,58,209,827,premium,ES,10000,1
10917,61,84,552,standard,MA,10000,1
8978,52,138,365,premium,MA,20000,1
6305,24,211,574,pro,MA,5000,1
3155,65,5,631,standard,MA,10000,1
1365,47,166,528,standard,MA,5000,1
8545,35,129,516,premium,MA,10000,0
2837,54,201,429,standard,MA,5000,0
2348,74,157,672,standard,FR,10000,0
3109,36,61,614,standard,MA,20000,0
9226,28,46,698,standard,MA,5000,1
1748,70,137,797,standard,MA,5000,0
7156,31,149,766,premium,MA,5000,0
6344,59,55,633,premium,FR,20000,0
12931,51,26,408,premium,FR,5000,2
4109,45,80,778,standard,MA,5000,0
6311,49,132,606,standard,MA,5000,0
188,51,98,393,standard,FR,10000,0
6767,33,182,701,standard,DE,10000,1
4871,60,208,737,pro,MA,10000,0
12173,35,99,698,standard,GB,20000,0
840,72,211,536,premium,MA,20000,1
9824,46,169,506,premium,FR,5000,0
10057,67,209,351,standard,MA,10000,0
8657,62,161,842,standard,FR,20000,1
14043,55,105,324,pro,ES,5000,1
6742,59,161,450,premium,FR,10000,0
3127,55,133,768,premium,DE,10000,0
4509,73,157,582,premium,ES,50000,0
12155,23,62,305,premium,MA,5000,1
8732,25,59,305,standard,MA,20000,0
2608,41,82,708,standard,MA,5000,0
4936,41,152,604,standard,MA,10000,1
11120,62,199,453,premium,FR,5000,0
920,28,147,835,premium,MA,5000,0
5425,55,150,652,standard,FR,10000,0
8130,60,235,825,standard,MA,20000,0
508,72,207,780,standard,ES,10000,0
8017,32,108,748,standard,MA,5000,0
12802,43,12,392,premium,MA,5000,0
2579,36,172,558,premium,MA,10000,0
7832,61,146,521,premium,MA,5000,1
2269,19,168,679,premium,MA,10000,0
9701,73,218,803,standard,ES,10000,0
9764,40,59,373,standard,MA,10000,0
3083,26,113,576,standard,MA,10000,0
4321,56,211,755,standard,ES,10000,0
12365,59,166,567,standard,FR,5000,0
5922,43,175,461,pro,MA,5000,0
1982,31,200,831,standard,MA,20000,1
2528,51,87,801,standard,DE,5000,0
8115,66,169,339,premium,ES,10000,0
13166,74,176,501,standard,ES,5000,0
14567,23,187,788,standard,FR,5000,0
5642,43,198,697,pro,MA,5000,1
9381,30,21,324,standard,DE,5000,0
9479,18,71,615,standard,MA,5000,0
5132,31,181,507,premium,MA,5000,0
14975,20,23,758,standard,MA,10000,0
14669,50,211,759,standard,FR,10000,0
11589,44,105,495,standard,MA,5000,0
7402,64,214,406,standard,DE,20000,0
7328,60,71,670,standard,MA,20000,0
10270,35,172,809,standard,MA,5000,0
5467,40,237,556,standard,FR,5000,0
8063,21,65,768,standard,DE,10000,0
9883,42,17,700,standard,DE,5000,1
5460,21,196,530,standard,MA,10000,0
14700,74,141,790,standard,FR,5000,0
12979,33,201,673,standard,FR,20000,0
9711,62,72,621,premium,ES,10000,0
6889,55,116,315,standard,MA,20000,0
827,58,68,571,standard,FR,5000,1
11046,69,73,352,standard,MA,5000,0
11243,26,47,628,standard,FR,20000,1
9162,73,200,644,standard,ES,5000,0
10406,31,44,802,standard,MA,10000,1
7232,68,172,328,pro,MA,5000,1
9834,58,176,670,standard,FR,10000,0
12792,30,12,635,standard,MA,5000,0
12062,58,60,454,premium,DE,10000,1
3398,18,20,734,standard,FR,10000,1
6240,57,158,333,premium,MA,5000,0
3117,23,208,344,premium,FR,10000,0
7315,63,14,849,premium,MA,10000,0
14472,73,104,511,standard,MA,20000,0
9998,60,33,592,standard,DE,5000,0
10528,64,130,520,standard,MA,20000,2
2409,41,148,829,standard,MA,5000,2
9902,50,36,507,standard,MA,10000,1
2152,19,84,505,standard,DE,20000,0
10730,42,198,807,premium,MA,20000,0
2617,73,102,405,premium,ES,5000,1
4905,25,104,537,premium,DE,10000,0
5942,59,120,679,pro,ES,10000,0
1459,36,158,739,standard,ES,10000,0
1012,63,108,304,standard,MA,20000,0
3755,59,88,611,premium,ES,10000,0
5477,27,169,745,standard,MA,50000,1
11689,32,153,405,premium,MA,5000,1
7219,35,58,485,standard,MA,20000,0
5931,28,185,720,standard,FR,10000,0
13591,68,83,625,premium,MA,10000,2
3318,27,134,654,standard,MA,5000,2
5635,33,73,325,standard,ES,50000,1
3529,63,191,786,standard,FR,5000,0
7152,23,200,742,pro,MA,20000,1
10484,40,38,697,standard,MA,10000,1
10933,64,59,688,standard,MA,5000,0
531,72,239,443,standard,MA,5000,0
1534,21,12,328,pro,MA,5000,0
5539,51,177,550,premium,MA,5000,0
963,53,97,794,standard,FR,5000,0
481,50,148,518,standard,MA,5000,1
2040,68,152,709,standard,MA,5000,1
9865,47,202,403,premium,MA,20000,0
9837,60,148,466,standard,MA,10000,0
2338,65,30,456,standard,DE,50000,0
10901,48,193,519,pro,MA,20000,1
5800,55,136,762,standard,FR,5000,0
6007,51,86,510,standard,ES,5000,0
1616,21,204,501,standard,FR,5000,1
8881,55,138,784,standard,MA,5000,0
9214,35,142,710,premium,GB,10000,0
8301,30,164,540,pro,MA,10000,0
3549,26,185,496,premium,ES,5000,2
12260,28,187,340,pro,MA,10000,0
7308,69,32,304,standard,DE,5000,0
14343,32,98,502,standard,FR,20000,0
13509,34,81,774,premium,DE,5000,0
7397,33,72,833,standard,MA,20000,0
5981,35,187,671,standard,FR,50000,0
8157,49,103,710,premium,FR,50000,0
5504,50,97,677,standard,MA,20000,0
4246,58,200,782,standard,MA,10000,0
14261,46,159,717,premium,GB,5000,0
10182,47,182,470,standard,MA,10000,1
11404,57,32,766,premium,ES,5000,0
6640,23,92,528,standard,MA,5000,0
4974,37,203,518,standard,ES,20000,0
11145,47,130,515,standard,MA,10000,0
10859,55,170,762,pro,MA,10000,0
812,71,125,393,standard,MA,10000,0
712,20,167,810,premium,MA,10000,1
1110,18,151,478,standard,FR,20000,0
3194,58,201,325,pro,MA,10000,1
1606,54,141,356,premium,ES,5000,0
4953,21,82,840,premium,MA,20000,0
1297,68,130,624,standard,MA,5000,0
4938,21,237,510,standard,MA,10000,0
1345,25,8,647,premium,MA,10000,0
10455,25,153,485,premium,MA,10000,2
1000,50,60,503,pro,FR,5000,1
6823,24,125,746,premium,MA,10000,1
373,74,155,831,standard,MA,5000,1
13469,47,150,691,standard,MA,5000,0
9818,40,62,310,standard,FR,5000,1
331,53,18,335,standard,ES,10000,0
2692,61,133,435,standard,DE,10000,2
14182,67,177,523,pro,ES,10000,0
7464,60,137,316,standard,FR,20000,1
5075,65,222,694,standard,FR,10000,0
4112,46,81,788,standard,MA,10000,0
7882,20,96,627,premium,MA,20000,0
4466,66,50,712,premium,ES,10000,0
5367,18,58,623,standard,ES,10000,0
11712,48,99,570,standard,MA,10000,0
5177,69,53,596,premium,ES,20000,2
10761,29,239,674,premium,MA,10000,0
3081,71,106,668,standard,MA,20000,0
3165,72,170,493,premium,MA,5000,0
3521,54,230,532,standard,MA,5000,0
10530,69,182,404,premium,MA,10000,0
1964,27,64,405,premium,DE,5000,0
12728,18,57,576,premium,MA,20000,0
11068,33,182,338,standard,ES,5000,0
13942,59,58,684,standard,FR,20000,0
9911,25,186,395,pro,MA,10000,1
9008,37,199,433,standard,GB,10000,0
1991,42,53,638,premium,ES,10000,1
7181,34,135,452,standard,MA,10000,0
7221,19,212,645,standard,MA,5000,0
6455,45,79,654,standard,DE,20000,0
10661,56,90,564,premium,MA,5000,0
8468,45,181,653,standard,ES,10000,0
1837,34,101,749,premium,FR,10000,0
8733,27,175,770,standard,ES,10000,0
12738,56,227,574,premium,MA,10000,0
11271,26,182,381,standard,MA,5000,0
1350,18,60,509,premium,DE,5000,0
11237,70,180,726,standard,MA,5000,1
11626,25,143,734,premium,MA,10000,0
6028,41,152,694,standard,MA,10000,0
13655,20,192,672,pro,MA,10000,1
10510,60,12,358,pro,MA,10000,1
6227,38,159,401,premium,MA,10000,0
10718,63,16,326,premium,MA,20000,0
3074,71,215,835,standard,MA,5000,1
5144,65,128,447,standard,MA,10000,1
3361,70,122,536,standard,FR,5000,1
7346,20,70,764,standard,FR,5000,0
3504,71,61,764,premium,MA,10000,0
11116,47,137,543,premium,DE,5000,0
14859,64,114,807,premium,FR,5000,0
6590,43,15,730,standard,DE,5000,1
6859,74,115,706,standard,MA,5000,0
6695,32,28,367,standard,MA,50000,0
2753,41,32,484,premium,MA,20000,0
13096,41,43,789,premium,MA,10000,0
8325,53,172,764,standard,MA,10000,1
12765,69,179,377,standard,MA,10000,0
8589,71,65,620,standard,MA,20000,0
3994,71,208,504,standard,MA,10000,1
20,18,22,821,standard,MA,10000,0
8957,29,104,611,standard,MA,20000,1
8351,22,113,606,standard,MA,10000,0
8178,66,2,562,standard,MA,5000,1
14171,49,53,338,pro,MA,20000,0
2974,22,201,380,standard,GB,10000,0
9584,37,157,362,standard,MA,20000,0
14364,34,36,834,premium,FR,10000,1
5736,39,32,565,standard,FR,5000,0
14432,34,167,508,premium,GB,5000,1
14783,42,23,669,standard,ES,5000,0
7143,64,32,604,premium,FR,10000,0
2655,56,239,335,standard,MA,5000,0
4549,42,214,326,standard,MA,10000,1
4070,54,94,361,standard,MA,10000,0
4127,54,26,375,standard,MA,10000,0
915,20,33,547,standard,MA,5000,0
14484,51,132,730,pro,MA,5000,2
4455,55,56,485,pro,FR,50000,2
12786,53,157,449,standard,MA,10000,0
9685,35,219,301,standard,MA,5000,0
9974,46,33,833,standard,GB,20000,0
7105,38,67,804,premium,MA,50000,0
11126,61,61,521,standard,DE,10000,0
13260,43,12,793,pro,FR,10000,1
8196,32,237,810,standard,MA,5000,0
11733,45,32,793,standard,ES,5000,1
9564,18,84,781,standard,FR,5000,0
13934,31,145,511,standard,DE,20000,0
1714,25,162,666,standard,FR,5000,0
4862,55,201,430,premium,MA,10000,0
12020,42,136,613,standard,FR,10000,0
14609,20,7,460,premium,FR,20000,0
314,74,46,362,premium,FR,10000,1
9878,35,128,830,standard,FR,20000,0
4599,24,9,512,standard,ES,5000,0
8209,74,165,825,standard,FR,5000,0
10693,57,97,438,standard,MA,10000,0
9015,48,152,618,standard,DE,20000,0
6505,24,27,655,premium,FR,20000,1
2668,55,117,555,standard,MA,5000,0
11106,34,110,771,standard,MA,20000,0
11394,25,52,412,standard,MA,50000,0
6365,18,211,522,standard,MA,10000,0
12437,61,73,521,standard,MA,5000,0
1484,67,65,541,standard,MA,50000,0
2752,63,106,805,pro,MA,5000,0
11585,71,14,538,standard,FR,20000,0
13659,67,222,830,premium,ES,5000,0
9175,26,120,764,standard,MA,50000,1
5632,27,100,644,standard,FR,5000,0
1199,22,236,554,standard,ES,5000,0
11387,27,162,511,standard,GB,5000,0
7774,51,11,693,standard,MA,20000,1
2062,58,127,417,standard,MA,5000,0
14322,31,24,646,standard,MA,10000,1
11501,56,111,311,standard,FR,5000,0
13465,21,113,722,pro,MA,20000,0
13372,30,70,839,standard,GB,20000,0
2691,64,129,321,premium,GB,5000,0
14962,21,131,336,standard,MA,5000,0
11373,33,46,444,standard,MA,5000,1
617,53,102,313,standard,MA,5000,1
5136,28,186,825,standard,FR,10000,1
4114,24,119,727,premium,MA,5000,0
10733,24,179,513,premium,MA,10000,0
1219,64,33,613,standard,DE,20000,0
9785,28,58,795,premium,MA,20000,0
4016,49,126,845,standard,FR,5000,1
6401,65,230,344,premium,FR,20000,0
3262,29,61,351,standard,FR,10000,1
13030,34,52,789,premium,MA,10000,1
5598,40,27,656,premium,MA,10000,0
12518,62,103,476,premium,MA,20000,0
6598,27,192,419,pro,FR,5000,0
6578,61,136,774,standard,GB,20000,0
2094,23,58,590,standard,MA,5000,0
4949,25,49,320,premium,MA,50000,0
4687,40,204,443,standard,FR,5000,1
8191,44,123,750,standard,MA,5000,0
12939,52,128,729,standard,DE,5000,2
10672,64,123,353,standard,MA,50000,0
4241,33,18,532,standard,MA,5000,0
5904,19,141,426,pro,MA,20000,0
2557,18,167,349,standard,GB,10000,0
151,67,15,825,standard,MA,10000,1
7056,52,198,373,premium,MA,10000,0
13156,41,236,645,standard,MA,5000,0
14336,63,152,579,standard,MA,5000,0
9063,70,138,583,premium,ES,20000,0
12718,69,41,384,premium,FR,5000,0
5360,57,183,749,premium,MA,5000,2
13291,25,47,605,standard,ES,5000,0
9668,22,74,812,premium,ES,20000,0
9866,42,180,751,premium,DE,20000,1
2446,37,209,598,standard,ES,10000,0
4283,63,145,526,standard,MA,20000,0
4547,21,55,673,standard,MA,5000,0
13344,50,75,417,standard,FR,10000,0
14338,55,97,622,standard,MA,50000,0
3746,53,213,540,standard,MA,10000,0
4263,57,226,418,standard,MA,5000,0
12053,26,53,785,standard,FR,20000,0
14831,48,78,770,premium,MA,10000,0
1207,35,81,551,premium,FR,10000,0
5405,58,194,504,standard,GB,50000,0
8631,47,2,421,pro,ES,10000,0
4460,52,83,735,premium,MA,10000,0
10290,40,79,604,standard,MA,20000,0
9773,46,118,450,pro,MA,10000,1
10208,37,195,470,standard,ES,50000,0
7054,62,127,441,standard,MA,5000,0
4618,71,103,683,premium,MA,5000,0
1004,18,114,595,standard,DE,5000,1
13072,40,200,489,pro,MA,10000,0
3851,40,149,517,standard,MA,10000,0
4124,34,172,315,standard,ES,50000,0
304,32,142,445,standard,MA,20000,1
14405,38,229,321,standard,DE,5000,1
4482,50,32,317,premium,FR,10000,0
3590,24,117,816,standard,MA,10000,0
11338,40,154,424,standard,DE,20000,0
14442,61,117,762,pro,DE,20000,0
6786,32,132,717,standard,MA,5000,0
13657,51,228,708,standard,MA,50000,0
1192,21,46,428,premium,FR,20000,0
14507,62,46,399,standard,GB,20000,0
12102,55,123,473,premium,FR,10000,1
173,58,78,840,premium,MA,10000,0
12483,66,7,579,standard,MA,10000,0
8588,63,27,551,premium,MA,5000,0
10974,38,207,814,premium,MA,50000,0
10199,28,72,592,premium,MA,5000,2
2371,42,27,324,premium,DE,20000,0
14799,39,87,740,standard,MA,5000,0
3879,42,54,412,standard,GB,5000,0
12746,27,61,645,premium,FR,20000,2
9447,26,171,396,premium,MA,5000,0
4812,23,88,834,premium,FR,5000,0
5029,31,61,612,premium,MA,5000,0
7406,41,146,727,standard,FR,10000,0
7286,36,129,677,premium,MA,10000,0
12938,65,161,683,standard,DE,20000,0
11774,36,12,841,standard,MA,20000,0
49,47,114,530,standard,FR,20000,0
3647,23,89,829,standard,ES,10000,0
4685,64,29,740,premium,DE,50000,0
8619,73,204,800,pro,MA,20000,0
9327,40,58,347,standard,ES,5000,2
4376,73,33,670,premium,MA,20000,1
12855,52,134,672,standard,FR,5000,0
7595,32,5,327,standard,ES,20000,0
5670,49,55,508,standard,MA,5000,0
12089,38,215,301,premium,MA,5000,0
3973,22,10,840,standard,ES,20000,0
11320,51,108,382,standard,DE,10000,0
10537,51,74,408,standard,FR,10000,0
6998,30,67,560,premium,ES,20000,0
1286,54,96,805,standard,MA,10000,2
13559,26,203,656,premium,MA,10000,1
6624,50,30,547,standard,MA,10000,0
11989,31,47,311,premium,DE,20000,0
6957,41,53,572,standard,MA,20000,0
5988,18,20,504,premium,ES,10000,0
14818,60,130,815,pro,MA,10000,0
11990,43,149,480,standard,MA,5000,2
8684,45,186,537,standard,MA,10000,0
11452,61,66,323,premium,FR,10000,0
994,64,34,788,standard,MA,5000,0
3027,22,178,818,premium,GB,5000,0
4346,31,157,446,standard,MA,10000,0
9501,24,76,353,pro,MA,5000,0
12526,69,208,705,premium,MA,20000,0
5768,57,205,502,standard,FR,5000,0
10561,30,167,435,standard,MA,5000,0
14978,25,16,442,pro,MA,5000,0
8919,32,152,411,standard,MA,50000,1
1151,43,118,733,standard,MA,20000,1
1854,67,9,431,standard,FR,5000,0
14628,48,165,679,standard,MA,10000,0
14142,31,190,713,standard,DE,10000,0
6741,32,123,457,premium,GB,5000,0
14942,25,233,769,standard,MA,20000,0
12538,52,126,618,premium,FR,10000,0
14810,41,130,373,standard,FR,20000,1
12011,65,132,598,pro,MA,10000,0
12254,20,96,583,standard,MA,10000,0
4998,70,89,644,standard,MA,10000,0
5541,45,217,575,standard,MA,10000,1
906,65,73,457,standard,MA,10000,1
4535,21,71,790,standard,FR,5000,0
14438,22,56,688,standard,MA,5000,0
987,41,151,342,standard,ES,10000,0
8217,42,39,380,pro,MA,20000,1
6136,67,108,576,standard,GB,5000,2
1588,33,12,439,standard,MA,5000,1
10712,33,188,796,pro,FR,5000,0
7147,51,16,746,standard,MA,5000,0
8243,58,40,656,standard,MA,5000,0
9839,74,132,423,standard,MA,10000,0
2870,49,121,516,standard,FR,20000,0
14758,69,41,720,standard,MA,20000,1
10257,74,122,644,pro,FR,10000,0
8640,57,2,326,standard,MA,10000,0
6932,42,26,354,standard,MA,20000,0
2258,70,170,472,standard,DE,5000,1
5475,42,220,818,standard,ES,20000,1
10297,44,30,423,premium,MA,5000,0
9568,46,62,800,premium,MA,5000,0
11266,48,176,750,standard,MA,5000,0
10754,44,57,556,standard,ES,10000,0
10173,72,206,706,standard,MA,5000,1
